	tokens1Source	tokens1AlignRaw	tokens2Source	tokens2AlignRaw
12705	argent	argent	Monsieur	Monsieur
12706	,	,	,	,
12707	mort	mort	sacoutez	sacoutez
12708	pour	pour	donc	donc
12709	mon	mon	eun	eun
12710	Père	Père	tantet	tantet
12711	,	,	,	,
12712	au	au	et	et
12713	coffre	coffre	vous	vous
12714	de	de	orez	orez
12715	Mademoiselle	Mademoiselle	si	si
12716	Genevote	Genevote	je	je
12717	:	:	ne	ne
12718	ce	ce	vous	vous
12719	sera	sera	laboute	laboute
12720	de	de	pas	pas
12721	bon	bon	aussi	aussi
12722	cœur	cœur	claire	claire
12723	et	et	qu	qu
12724	sans	sans	’	’
12725	pleurer	pleurer	un	un
12726	,	,	crèbe	crèbe
12727	que	que	.	.
12728	je	je	Tanquia	Tanquia
12729	rendrai	rendrai	qu	qu
12730	les	les	’	’
12731	derniers	derniers	o	o
12732	devoirs	devoirs	donc	donc
12733	à	à	,	,
12734	ce	ce	comme	comme
12735	pauvre	pauvre	dit	dit
12736	trépassé	trépassé	l	l
12737	.	.	’	’
12738	Et	Et	autre	autre
12739	cependant	cependant	,	,
12740	admirons	admirons	vela	vela
12741	la	la	une	une
12742	médisance	médisance	petite	petite
12743	du	du	douceur	douceur
12744	peuple	peuple	que	que
12745	qui	qui	notre	notre
12746	jurait	jurait	mère	mère
12747	que	que	grand	grand
12748	mon	mon	vous	vous
12749	Père	Père	envoie	envoie
12750	bien	bien	.	.
12751	loin	loin	(	(
12752	de	de	Il	Il
12753	consentir	consentir	lui	lui
12754	au	au	présente	présente
12755	mariage	mariage	une	une
12756	de	de	fressure	fressure
12757	Mademoiselle	Mademoiselle	de	de
12758	Genevote	Genevote	veau	veau
12759	et	et	pendue	pendue
12760	de	de	au	au
12761	moi	moi	bout	bout
12762	,	,	d	d
12763	prétendait	prétendait	’	’
12764	lui	lui	un	un
12765	-	-	bâton	bâton
12766	même	même	.	.
12767	à	à	)	)
12768	l	l	Granger	Granger
12769	’	’	Va	Va
12770	épouser	épouser	,	,
12771	,	,	cher	cher
12772	et	et	ami	ami
12773	voici	voici	,	,
12774	que	que	je	je
12775	pour	pour	ne	ne
12776	découvrir	découvrir	suis	suis
12777	l	l	point	point
12778	’	’	«	«
12779	imposture	imposture	juris	juris
12780	des	des	consulte	consulte
12781	calomniateurs	calomniateurs	»	»
12782	,	,	mercenaire	mercenaire
12783	il	il	.	.
12784	envoie	envoie	Gareau	Gareau
12785	de	de	Là	Là
12786	l	l	,	,
12787	’	’	là	là
12788	argent	argent	,	,
12789	pour	pour	prenez	prenez
12790	faire	faire	toujours	toujours
12791	les	les	:	:
12792	frais	frais	vaux	vaux
12793	de	de	mieux	mieux
12794	nos	nos	un	un
12795	cérémonies	cérémonies	tian	tian
12796	.	.	que	que
12797	Scène	Scène	deux	deux
12798	8	8	tu	tu
12799	Granger	Granger	l	l
12800	,	,	’	’
12801	Paquier	Paquier	auras	auras
12802	.	.	.	.
12803	Granger	Granger	Granger	Granger
12804	Fortune	Fortune	Je	Je
12805	,	,	te	te
12806	ne	ne	dis	dis
12807	me	me	encore	encore
12808	regarderas	regarderas	un	un
12809	-	-	coup	coup
12810	tu	tu	que	que
12811	jamais	jamais	je	je
12812	qu	qu	te	te
12813	’	’	remercie	remercie
12814	en	en	.	.
12815	rechignant	rechignant	Gareau	Gareau
12816	?	?	Prenez	Prenez
12817	Jamais	Jamais	,	,
12818	ne	ne	vous	vous
12819	riras	riras	dis	dis
12820	-	-	-	-
12821	tu	tu	je	je
12822	pour	pour	:	:
12823	moi	moi	vous	vous
12824	?	?	ne	ne
12825	Paquier	Paquier	savez	savez
12826	Ne	Ne	pas	pas
12827	savez	savez	qui	qui
12828	-	-	vous	vous
12829	vous	vous	prendra	prendra
12830	pas	pas	.	.
12831	qu	qu	Granger	Granger
12832	’	’	Et	Et
12833	elle	elle	si	si
12834	est	est	,	,
12835	une	une	champêtre	champêtre
12836	roue	roue	hétérogène	hétérogène
12837	,	,	,	,
12838	Damoiselle	Damoiselle	prends	prends
12839	Fortune	Fortune	tu	tu
12840	?	?	mes	mes
12841	Elle	Elle	vêtements	vêtements
12842	serait	serait	pour	pour
12843	bien	bien	la	la
12844	ladre	ladre	marmite	marmite
12845	d	d	de	de
12846	’	’	ta	ta
12847	avoir	avoir	maison	maison
12848	envie	envie	?	?
12849	de	de	Gareau	Gareau
12850	rire	rire	Ho	Ho
12851	.	.	,	,
12852	Mais	Mais	ho	ho
12853	,	,	,	,
12854	monsieur	monsieur	trédiouse	trédiouse
12855	,	,	,	,
12856	assurément	assurément	il	il
12857	que	que	ne	ne
12858	vous	vous	sera	sera
12859	êtes	êtes	pas	pas
12860	ensorcelé	ensorcelé	dit	dit
12861	.	.	que	que
12862	Granger	Granger	j	j
12863	As	As	’	’
12864	-	-	usions	usions
12865	tu	tu	d	d
12866	quelquefois	quelquefois	’	’
12867	entendu	entendu	obliviance	obliviance
12868	frétiller	frétiller	;	;
12869	sur	sur	car	car
12870	la	la	encore	encore
12871	minuit	minuit	que	que
12872	dans	dans	je	je
12873	ta	ta	siomes	siomes
12874	chambre	chambre	petit	petit
12875	quelque	quelque	,	,
12876	chose	chose	je	je
12877	de	de	ne	ne
12878	noir	noir	siomes	siomes
12879	?	?	pas	pas
12880	Paquier	Paquier	vilain	vilain
12881	Vraiment	Vraiment	.	.
12882	,	,	Granger	Granger
12883	vraiment	vraiment	Veux	Veux
12884	,	,	tu	tu
12885	tantôt	tantôt	donc	donc
12886	j	j	me	me
12887	’	’	diffamer	diffamer
12888	entends	entends	«	«
12889	traîner	traîner	a	a
12890	des	des	capita	capita
12891	chaînes	chaînes	ad	ad
12892	à	à	calcem	calcem
12893	l	l	»	»
12894	’	’	?	?
12895	entour	entour	Gareau	Gareau
12896	de	de	Bonnefi	Bonnefi
12897	mon	mon	,	,
12898	lit	lit	vous	vous
12899	;	;	le	le
12900	tantôt	tantôt	prenrez	prenrez
12901	je	je	.	.
12902	sens	sens	Je	Je
12903	coucher	coucher	sais	sais
12904	entre	entre	bien	bien
12905	mes	mes	comme	comme
12906	draps	draps	dit	dit
12907	une	une	l	l
12908	grande	grande	’	’
12909	masse	masse	autre	autre
12910	lourde	lourde	que	que
12911	;	;	je	je
12912	tantôt	tantôt	ne	ne
12913	j	j	sis	sis
12914	’	’	pas	pas
12915	aperçois	aperçois	digne	digne
12916	à	à	d	d
12917	notre	notre	’	’
12918	Âtre	Âtre	être	être
12919	une	une	capable	capable
12920	Vieille	Vieille	;	;
12921	toute	toute	mais	mais
12922	ridée	ridée	stenpendant	stenpendant
12923	se	se	—	—
12924	graisser	graisser	oul	oul
12925	,	,	n	n
12926	puis	puis	’	’
12927	,	,	y	y
12928	à	à	a	a
12929	califourchon	califourchon	rian	rian
12930	sur	sur	qui	qui
12931	un	un	ressemble	ressemble
12932	balai	balai	si	si
12933	,	,	bien	bien
12934	s	s	à	à
12935	’	’	un	un
12936	envoler	envoler	chat	chat
12937	par	par	qu	qu
12938	la	la	’	’
12939	cheminée	cheminée	une	une
12940	.	.	chatte	chatte
12941	Enfin	Enfin	.	.
12942	je	je	Granger	Granger
12943	pense	pense	Ô	Ô
12944	que	que	vénérable	vénérable
12945	notre	notre	confrère	confrère
12946	Collège	Collège	de	de
12947	est	est	Pan	Pan
12948	l	l	,	,
12949	’	’	des	des
12950	Icon	Icon	Faunes	Faunes
12951	,	,	,	,
12952	le	le	des	des
12953	Prototype	Prototype	Sylvains	Sylvains
12954	,	,	,	,
12955	et	et	des	des
12956	le	le	Satyres	Satyres
12957	Père	Père	et	et
12958	-	-	des	des
12959	grand	grand	Dryades	Dryades
12960	du	du	,	,
12961	château	château	fais	fais
12962	de	de	trêve	trêve
12963	Bicêtre	Bicêtre	à	à
12964	.	.	cet	cet
12965	Granger	Granger	excès	excès
12966	Il	Il	de	de
12967	serait	serait	bonne	bonne
12968	donc	donc	volonté	volonté
12969	à	à	et	et
12970	propos	propos	je	je
12971	,	,	te	te
12972	ce	ce	permets	permets
12973	me	me	par	par
12974	semble	semble	rémunération	rémunération
12975	,	,	de	de
12976	de	de	rester	rester
12977	prendre	prendre	spectateur	spectateur
12978	garde	garde	d	d
12979	à	à	’	’
12980	moi	moi	une	une
12981	.	.	invention	invention
12982	Quelque	Quelque	théâtrale	théâtrale
12983	Incube	Incube	la	la
12984	pourrait	pourrait	plus	plus
12985	bien	bien	hilarieuse	hilarieuse
12986	venir	venir	du	du
12987	habiter	habiter	monde	monde
12988	avec	avec	.	.
12989	ma	ma	Scène	Scène
12990	fille	fille	8	8
12991	,	,	Corbineli	Corbineli
12992	et	et	,	,
12993	faire	faire	Granger	Granger
12994	pis	pis	,	,
12995	encore	encore	Châteaufort	Châteaufort
12996	,	,	,	,
12997	butinant	butinant	Paquier	Paquier
12998	les	les	,	,
12999	reliques	reliques	Gareau	Gareau
13000	de	de	,	,
13001	mon	mon	La	La
13002	chétif	chétif	Tremblaye	Tremblaye
13003	et	et	,	,
13004	malheureux	malheureux	Charlot	Charlot
13005	«	«	,	,
13006	Gaza	Gaza	Genevote	Genevote
13007	»	»	,	,
13008	.	.	Manon	Manon
13009	Ma	Ma	.	.
13010	foi	foi	Corbineli	Corbineli
13011	,	,	,	,
13012	pourtant	pourtant	à	à
13013	,	,	Granger	Granger
13014	Diables	Diables	.	.
13015	Folets	Folets	Toutes	Toutes
13016	,	,	choses	choses
13017	si	si	sont	sont
13018	vous	vous	prêtes	prêtes
13019	attendez	attendez	:	:
13020	cela	cela	faites	faites
13021	pour	pour	seulement	seulement
13022	dîner	dîner	apporter	apporter
13023	,	,	un	un
13024	vous	vous	siège	siège
13025	n	n	et	et
13026	’	’	vous	vous
13027	avez	avez	y	y
13028	qu	qu	colloquez	colloquez
13029	’	’	,	,
13030	à	à	car	car
13031	dire	dire	vous	vous
13032	Grâces	Grâces	avez	avez
13033	.	.	à	à
13034	Je	Je	paraître	paraître
13035	m	m	pendant	pendant
13036	’	’	toute	toute
13037	en	en	la	la
13038	vais	vais	pièce	pièce
13039	faire	faire	.	.
13040	prendre	prendre	(	(
13041	à	à	On	On
13042	toutes	toutes	apporte	apporte
13043	mes	mes	des	des
13044	Chambres	Chambres	sièges	sièges
13045	chacune	chacune	à	à
13046	une	une	Granger	Granger
13047	Médecine	Médecine	,	,
13048	d	d	Châteaufort	Châteaufort
13049	’	’	,	,
13050	eau	eau	Gareau	Gareau
13051	bénite	bénite	,	,
13052	.	.	La	La
13053	Ils	Ils	Tremblaye	Tremblaye
13054	pourraient	pourraient	et	et
13055	bien	bien	Manon	Manon
13056	toutefois	toutefois	.	.
13057	me	me	)	)
13058	voler	voler	Granger	Granger
13059	d	d	Ça	Ça
13060	’	’	donc	donc
13061	un	un	que	que
13062	côté	côté	chacun	chacun
13063	,	,	s	s
13064	quand	quand	’	’
13065	je	je	habille	habille
13066	les	les	.	.
13067	conjurerais	conjurerais	Hé	Hé
13068	de	de	quoi	quoi
13069	l	l	!	!
13070	’	’	je	je
13071	autre	autre	ne	ne
13072	.	.	vois	vois
13073	N	N	point	point
13074	’	’	de	de
13075	importe	importe	préparatifs	préparatifs
13076	,	,	!	!
13077	Paquier	Paquier	Où	Où
13078	,	,	sont	sont
13079	va	va	donc	donc
13080	-	-	les	les
13081	t	t	masques	masques
13082	-	-	des	des
13083	en	en	satyres	satyres
13084	chercher	chercher	,	,
13085	sous	sous	les	les
13086	mes	mes	chapelets	chapelets
13087	grandes	grandes	et	et
13088	armoires	armoires	les	les
13089	un	un	barbes	barbes
13090	vieux	vieux	d	d
13091	Livre	Livre	’	’
13092	de	de	hermites	hermites
13093	Plain	Plain	,	,
13094	-	-	les	les
13095	chant	chant	trousses	trousses
13096	;	;	des	des
13097	déchire	déchire	Cupidons	Cupidons
13098	-	-	?	?
13099	le	le	Je	Je
13100	par	par	ne	ne
13101	morceaux	morceaux	vois	vois
13102	,	,	rien	rien
13103	et	et	de	de
13104	en	en	tout	tout
13105	attache	attache	cela	cela
13106	un	un	.	.
13107	feuillet	feuillet	Genevote	Genevote
13108	à	à	Notre	Notre
13109	chaque	chaque	action	action
13110	avenue	avenue	n	n
13111	de	de	’	’
13112	ma	ma	a	a
13113	Chambre	Chambre	pas	pas
13114	,	,	besoin	besoin
13115	comme	comme	de	de
13116	aux	aux	toutes	toutes
13117	portes	portes	ces	ces
13118	,	,	simagrées	simagrées
13119	aux	aux	.	.
13120	fenêtres	fenêtres	Comme	Comme
13121	,	,	ce	ce
13122	à	à	n	n
13123	la	la	’	’
13124	cheminée	cheminée	est	est
13125	;	;	pas	pas
13126	et	et	une	une
13127	principalement	principalement	fiction	fiction
13128	enduis	enduis	,	,
13129	-	-	nous	nous
13130	en	en	n	n
13131	un	un	’	’
13132	certain	certain	y	y
13133	coffre	coffre	mêlons	mêlons
13134	-	-	rien	rien
13135	fort	fort	de	de
13136	,	,	feint	feint
13137	fidèle	fidèle	.	.
13138	dépositaire	dépositaire	Nous	Nous
13139	de	de	ne	ne
13140	mon	mon	changeons	changeons
13141	magasin	magasin	point	point
13142	.	.	d	d
13143	Écoute	Écoute	’	’
13144	,	,	habits	habits
13145	écoute	écoute	;	;
13146	,	,	cette	cette
13147	Paquier	Paquier	place	place
13148	,	,	nous	nous
13149	il	il	servira	servira
13150	vient	vient	de	de
13151	de	de	théâtre	théâtre
13152	me	me	et	et
13153	souvenir	souvenir	vous	vous
13154	que	que	verrez	verrez
13155	les	les	toutefois	toutefois
13156	Démons	Démons	que	que
13157	s	s	la	la
13158	’	’	comédie	comédie
13159	emparent	emparent	ne	ne
13160	des	des	sera	sera
13161	Trésors	Trésors	pas	pas
13162	égarés	égarés	moins	moins
13163	ou	ou	divertissante	divertissante
13164	perdus	perdus	.	.
13165	:	:	Granger	Granger
13166	de	de	Je	Je
13167	peur	peur	conduis	conduis
13168	que	que	la	la
13169	quelqu	quelqu	ficelle	ficelle
13170	’	’	de	de
13171	un	un	mes	mes
13172	d	d	désirs	désirs
13173	’	’	au	au
13174	eux	eux	niveau	niveau
13175	ne	ne	de	de
13176	vienne	vienne	votre	votre
13177	à	à	volonté	volonté
13178	se	se	.	.
13179	méprendre	méprendre	mais	mais
13180	,	,	bientôt	bientôt
13181	souviens	souviens	le	le
13182	-	-	feu	feu
13183	toi	toi	des	des
13184	bien	bien	gueux	gueux
13185	d	d	va	va
13186	’	’	faire	faire
13187	écrire	écrire	place	place
13188	sur	sur	à	à
13189	la	la	nos	nos
13190	pièce	pièce	chandelles	chandelles
13191	de	de	.	.
13192	game	game	Ça	Ça
13193	qui	qui	,	,
13194	couvre	couvre	qui	qui
13195	la	la	de	de
13196	serrure	serrure	vous	vous
13197	,	,	le	le
13198	mais	mais	premier	premier
13199	en	en	estropiera	estropiera
13200	gros	gros	le	le
13201	caractères	caractères	silence	silence
13202	:	:	?	?
13203	«	«	(	(
13204	Il	Il	Commencement	Commencement
13205	n	n	de	de
13206	’	’	la	la
13207	est	est	Pièce	Pièce
13208	égaré	égaré	.	.
13209	ni	ni	)	)
13210	perdu	perdu	Genevote	Genevote
13211	,	,	Enfin	Enfin
13212	car	car	qu	qu
13213	je	je	’	’
13214	sais	sais	est	est
13215	bien	bien	devenu	devenu
13216	qu	qu	mon	mon
13217	’	’	serviteur	serviteur
13218	il	il	?	?
13219	est	est	Charlot	Charlot
13220	là	là	Il	Il
13221	»	»	est	est
13222	.	.	si	si
13223	Je	Je	bien	bien
13224	me	me	perdu	perdu
13225	veux	veux	qu	qu
13226	divertir	divertir	’	’
13227	de	de	il	il
13228	ces	ces	ne	ne
13229	pensées	pensées	souhaite	souhaite
13230	mélancoliques	mélancoliques	pas	pas
13231	.	.	de	de
13232	Ces	Ces	se	se
13233	imaginations	imaginations	retrouver	retrouver
13234	sépulcrales	sépulcrales	.	.
13235	usent	usent	Genevote	Genevote
13236	bien	bien	Je	Je
13237	souvent	souvent	n	n
13238	l	l	’	’
13239	’	’	ai	ai
13240	âme	âme	point	point
13241	auparavant	auparavant	encore	encore
13242	le	le	su	su
13243	corps	corps	le	le
13244	.	.	lieu	lieu
13245	Paquier	Paquier	ni	ni
13246	«	«	le	le
13247	Adesto	Adesto	temps	temps
13248	»	»	où	où
13249	:	:	commença	commença
13250	va	va	votre	votre
13251	-	-	passion	passion
13252	t	t	.	.
13253	-	-	Charlot	Charlot
13254	en	en	Hélas	Hélas
13255	au	au	!	!
13256	logis	logis	Ce	Ce
13257	de	de	fut	fut
13258	ma	ma	aux	aux
13259	toute	toute	Carmes	Carmes
13260	belle	belle	un	un
13261	Navre	Navre	jour	jour
13262	-	-	que	que
13263	coeur	coeur	vous	vous
13264	.	.	étiez	étiez
13265	Souhaite	Souhaite	au	au
13266	-	-	sermon…	sermon…
13267	lui	lui	Granger	Granger
13268	de	de	,	,
13269	ma	ma	interrompant	interrompant
13270	part	part	.	.
13271	le	le	Soleil	Soleil
13272	bon	bon	,	,
13273	jour	jour	mon	mon
13274	qu	qu	Soleil	Soleil
13275	’	’	,	,
13276	elle	elle	qui	qui
13277	ne	ne	tous	tous
13278	me	me	les	les
13279	donne	donne	matins	matins
13280	pas	pas	faites	faites
13281	.	.	rougir	rougir
13282	Parle	Parle	de	de
13283	-	-	honte	honte
13284	lui	lui	la	la
13285	avantageusement	avantageusement	céleste	céleste
13286	de	de	lanterne	lanterne
13287	mon	mon	,	,
13288	amour	amour	ce	ce
13289	.	.	fut	fut
13290	Et	Et	au	au
13291	sur	sur	même	même
13292	tout	tout	lieu	lieu
13293	ne	ne	que	que
13294	l	l	vous	vous
13295	’	’	donnâtes	donnâtes
13296	entretiens	entretiens	échec	échec
13297	que	que	et	et
13298	de	de	mat	mat
13299	Feux	Feux	à	à
13300	,	,	ma	ma
13301	de	de	pauvre	pauvre
13302	Charbons	Charbons	liberté	liberté
13303	,	,	!	!
13304	et	et	Vos	Vos
13305	de	de	yeux	yeux
13306	Traits	Traits	,	,
13307	.	.	toutefois	toutefois
13308	Va	Va	ne	ne
13309	vite	vite	m	m
13310	,	,	’	’
13311	et	et	égorgèrent	égorgèrent
13312	reviens	reviens	pas	pas
13313	m	m	du	du
13314	’	’	premier	premier
13315	apporter	apporter	coup	coup
13316	la	la	,	,
13317	réponse	réponse	mais	mais
13318	.	.	cela	cela
13319	Scène	Scène	provint	provint
13320	9	9	de	de
13321	Paquier	Paquier	ce	ce
13322	,	,	que	que
13323	Genevote	Genevote	je	je
13324	.	.	ne	ne
13325	Paquier	Paquier	sentais	sentais
13326	,	,	que	que
13327	seul	seul	de	de
13328	.	.	loin	loin
13329	De	De	l	l
13330	Feux	Feux	’	’
13331	,	,	influence	influence
13332	de	de	porte	porte
13333	Charbons	Charbons	-	-
13334	,	,	trait	trait
13335	et	et	de	de
13336	de	de	votre	votre
13337	Traits	Traits	rayonnant	rayonnant
13338	.	.	visage	visage
13339	Cela	Cela	;	;
13340	n	n	car	car
13341	’	’	ma	ma
13342	est	est	rechignante	rechignante
13343	pas	pas	destinée	destinée
13344	si	si	m	m
13345	aisé	aisé	’	’
13346	qu	qu	avait	avait
13347	’	’	colloqué	colloqué
13348	on	on	superficiellement	superficiellement
13349	dirait	dirait	à	à
13350	bien	bien	l	l
13351	.	.	’	’
13352	Genevote	Genevote	ourlet	ourlet
13353	,	,	de	de
13354	arrivant	arrivant	la	la
13355	.	.	sphère	sphère
13356	Comment	Comment	de	de
13357	se	se	votre	votre
13358	porte	porte	activité	activité
13359	ton	ton	.	.
13360	Maître	Maître	Corbineli	Corbineli
13361	,	,	Je	Je
13362	Paquier	Paquier	pense	pense
13363	?	?	,	,
13364	Paquier	Paquier	ma	ma
13365	Il	Il	foi	foi
13366	se	se	,	,
13367	porte	porte	que	que
13368	comme	comme	vous	vous
13369	se	se	êtes	êtes
13370	portait	portait	fou	fou
13371	Saint	Saint	,	,
13372	-	-	de	de
13373	Laurent	Laurent	les	les
13374	sur	sur	interrompre	interrompre
13375	le	le	:	:
13376	Gril	Gril	ne	ne
13377	:	:	voyez	voyez
13378	roussi	roussi	-	-
13379	,	,	vous	vous
13380	noirci	noirci	pas	pas
13381	,	,	bien	bien
13382	rôti	rôti	que	que
13383	,	,	tout	tout
13384	et	et	cela	cela
13385	tout	tout	est	est
13386	cela	cela	de	de
13387	par	par	leur	leur
13388	Feu	Feu	personnage	personnage
13389	.	.	.	.
13390	Genevote	Genevote	Charlot	Charlot
13391	Je	Je	Toutes	Toutes
13392	ne	ne	les	les
13393	sais	sais	espèces	espèces
13394	pas	pas	de	de
13395	s	s	votre	votre
13396	’	’	beauté	beauté
13397	il	il	vinrent	vinrent
13398	souffre	souffre	en	en
13399	ce	ce	gros	gros
13400	que	que	assiéger	assiéger
13401	tu	tu	ma	ma
13402	dis	dis	raison	raison
13403	;	;	;	;
13404	mais	mais	mais	mais
13405	je	je	il	il
13406	te	te	ne	ne
13407	puis	puis	me	me
13408	assurer	assurer	fut	fut
13409	que	que	pas	pas
13410	du	du	possible	possible
13411	jour	jour	de	de
13412	qu	qu	haïr	haïr
13413	’	’	mes	mes
13414	il	il	ennemis	ennemis
13415	commença	commença	,	,
13416	de	de	après	après
13417	m	m	que	que
13418	’	’	je	je
13419	aimer	aimer	les	les
13420	,	,	eus	eus
13421	je	je	considérés	considérés
13422	commençai	commençai	.	.
13423	de	de	Granger	Granger
13424	mériter	mériter	,	,
13425	la	la	interrompu	interrompu
13426	Couronne	Couronne	.	.
13427	du	du	Allons	Allons
13428	Martyre	Martyre	,	,
13429	.	.	ma	ma
13430	Ô	Ô	Nymphelette	Nymphelette
13431	!	!	,	,
13432	Paquier	Paquier	il	il
13433	,	,	est	est
13434	fidèle	fidèle	vergogneux	vergogneux
13435	témoin	témoin	aux	aux
13436	de	de	filles	filles
13437	ma	ma	de	de
13438	passion	passion	colloquiser	colloquiser
13439	,	,	«	«
13440	dis	dis	diu	diu
13441	à	à	et	et
13442	ton	ton	privative	privative
13443	Maître	Maître	»	»
13444	,	,	avec	avec
13445	que	que	tant	tant
13446	sa	sa	vert	vert
13447	chère	chère	jouvenceau	jouvenceau
13448	et	et	.	.
13449	malheureuse	malheureuse	Encore	Encore
13450	Genevote	Genevote	si	si
13451	,	,	c	c
13452	verse	verse	’	’
13453	plus	plus	était	était
13454	d	d	avec	avec
13455	’	’	moi	moi
13456	eau	eau	,	,
13457	de	de	ma	ma
13458	ses	ses	barbe	barbe
13459	yeux	yeux	jure	jure
13460	que	que	de	de
13461	sa	sa	ma	ma
13462	bouche	bouche	sagesse	sagesse
13463	n	n	;	;
13464	’	’	mais	mais
13465	en	en	avec	avec
13466	boit	boit	un	un
13467	,	,	petit	petit
13468	qu	qu	cajoleur	cajoleur
13469	’	’	!	!
13470	elle	elle	Corbineli	Corbineli
13471	soupire	soupire	Que	Que
13472	autant	autant	diable	diable
13473	de	de	!	!
13474	fois	fois	laissez	laissez
13475	qu	qu	-	-
13476	’	’	les	les
13477	elle	elle	parler	parler
13478	respire	respire	,	,
13479	,	,	si	si
13480	et	et	vous	vous
13481	que…	que…	voulez	voulez
13482	Paquier	Paquier	;	;
13483	Mademoiselle	Mademoiselle	ou	ou
13484	,	,	bien	bien
13485	je	je	nous	nous
13486	vous	vous	donnerons	donnerons
13487	prie	prie	votre	votre
13488	,	,	rôle	rôle
13489	laissons	laissons	à	à
13490	-	-	quelqu	quelqu
13491	là	là	’	’
13492	toutes	toutes	un	un
13493	ces	ces	qui	qui
13494	choses	choses	s	s
13495	,	,	’	’
13496	parlons	parlons	en	en
13497	seulement	seulement	acquittera	acquittera
13498	de	de	mieux	mieux
13499	ce	ce	que	que
13500	dont	dont	vous	vous
13501	mon	mon	.	.
13502	Maître	Maître	Genevote	Genevote
13503	m	m	,	,
13504	’	’	à	à
13505	a	a	Charlot	Charlot
13506	commandé	commandé	.	.
13507	de	de	Je	Je
13508	vous	vous	m	m
13509	entretenir	entretenir	’	’
13510	.	.	étonne	étonne
13511	Dites	Dites	donc	donc
13512	-	-	que	que
13513	moi	moi	vous	vous
13514	,	,	ne	ne
13515	avez	avez	travailliez	travailliez
13516	-	-	plus	plus
13517	vous	vous	courageusement	courageusement
13518	beaucoup	beaucoup	aux	aux
13519	de	de	moyens	moyens
13520	bois	bois	de	de
13521	pour	pour	posséder	posséder
13522	l	l	une	une
13523	’	’	chose	chose
13524	Hiver	Hiver	pour	pour
13525	?	?	qui	qui
13526	Car	Car	vous	vous
13527	mon	mon	avez	avez
13528	Maître	Maître	tant	tant
13529	ne	ne	de	de
13530	se	se	passion	passion
13531	peut	peut	.	.
13532	passer	passer	Charlot	Charlot
13533	de	de	Mademoiselle	Mademoiselle
