	tokens1Source	tokens1AlignRaw	tokens2Source	tokens2AlignRaw
29273	héritage	héritage		
29274	,	,		
29275	salut	salut		
29276	et	et		
29277	dilection	dilection		
29278	!	!		
29279	Gareau	Gareau		
29280	Parguene	Parguene		
29281	,	,		
29282	je	je		
29283	sis	sis		
29284	venu	venu		
29285	nonobstant	nonobstant		
29286	,	,		
29287	pour	pour		
29288	vous	vous		
29289	défrincher	défrincher		
29290	ma	ma		
29291	sussion	sussion		
29292	encore	encore		
29293	une	une		
29294	petite	petite		
29295	escousse	escousse		
29296	.	.		
29297	Excusez	Excusez		
29298	l	l		
29299	’	’		
29300	importunance	importunance		
29301	-	-		
29302	da	da		
29303	;	;		
29304	car	car		
29305	c	c		
29306	’	’		
29307	est	est		
29308	la	la		
29309	mainagère	mainagère		
29310	de	de		
29311	mon	mon		
29312	Onque	Onque		
29313	qui	qui		
29314	ne	ne		
29315	feset	feset		
29316	que	que		
29317	huyer	huyer		
29318	environ	environ		
29319	moi	moi		
29320	que	que		
29321	je	je		
29322	venis	venis		
29323	.	.		
29324	Que	Que		
29325	velez	velez		
29326	-	-		
29327	vous	vous		
29328	que	que		
29329	je	je		
29330	vous	vous		
29331	dise	dise		
29332	?	?		
29333	Ol	Ol		
29334	feset	feset		
29335	la	la		
29336	guieblesse	guieblesse		
29337	.	.		
29338	«	«		
29339	Ha	Ha		
29340	!	!		
29341	vramant	vramant		
29342	,	,		
29343	»	»		
29344	ce	ce		
29345	feset	feset		
29346	-	-		
29347	elle	elle		
29348	à	à		
29349	part	part		
29350	soi	soi		
29351	,	,		
29352	Monsieur	Monsieur		
29353	Granger	Granger		
29354	,	,		
29355	pisqu	pisqu		
29356	’	’		
29357	il	il		
29358	set	set		
29359	tout	tout		
29360	,	,		
29361	c	c		
29362	’	’		
29363	est	est		
29364	à	à		
29365	ly	ly		
29366	à	à		
29367	savoir	savoir		
29368	ça	ça		
29369	.	.		
29370	Va	Va		
29371	-	-		
29372	t	t		
29373	-	-		
29374	en	en		
29375	,	,		
29376	va	va		
29377	,	,		
29378	Jean	Jean		
29379	,	,		
29380	il	il		
29381	te	te		
29382	dorra	dorra		
29383	un	un		
29384	consille	consille		
29385	là	là		
29386	-	-		
29387	dessus	dessus		
29388	.	.		
29389	Dame	Dame		
29390	,	,		
29391	j	j		
29392	’	’		
29393	y	y		
29394	sis	sis		
29395	venu	venu		
29396	.	.		
29397	Granger	Granger		
29398	Ô	Ô		
29399	!	!		
29400	mon	mon		
29401	cher	cher		
29402	ami	ami		
29403	,	,		
29404	par	par		
29405	Apollon	Apollon		
29406	claire	claire		
29407	-	-		
29408	face	face		
29409	qui	qui		
29410	communique	communique		
29411	sa	sa		
29412	lumière	lumière		
29413	aux	aux		
29414	choses	choses		
29415	les	les		
29416	plus	plus		
29417	obscures	obscures		
29418	,	,		
29419	ne	ne		
29420	nous	nous		
29421	veuille	veuille		
29422	rejeter	rejeter		
29423	dedans	dedans		
29424	le	le		
29425	creux	creux		
29426	manoir	manoir		
29427	de	de		
29428	cette	cette		
29429	spélonque	spélonque		
29430	généalogique	généalogique		
29431	.	.		
29432	Gareau	Gareau		
29433	Parguene	Parguene		
29434	,	,		
29435	Monsieu	Monsieu		
29436	,	,		
29437	sacoutez	sacoutez		
29438	donc	donc		
29439	eun	eun		
29440	tantet	tantet		
29441	,	,		
29442	et	et		
29443	vous	vous		
29444	orez	orez		
29445	,	,		
29446	si	si		
29447	je	je		
29448	ne	ne		
29449	vous	vous		
29450	la	la		
29451	boute	boute		
29452	pas	pas		
29453	aussi	aussi		
29454	à	à		
29455	clair	clair		
29456	qu	qu		
29457	’	’		
29458	un	un		
29459	cribe	cribe		
29460	.	.		
29461	Granger	Granger		
29462	Ma	Ma		
29463	parole	parole		
29464	est	est		
29465	aussi	aussi		
29466	tenable	tenable		
29467	qu	qu		
29468	’	’		
29469	un	un		
29470	décret	décret		
29471	du	du		
29472	Destin	Destin		
29473	.	.		
29474	Gareau	Gareau		
29475	(	(		
29476	Il	Il		
29477	lui	lui		
29478	présente	présente		
29479	une	une		
29480	fressure	fressure		
29481	de	de		
29482	veau	veau		
29483	pendu	pendu		
29484	au	au		
29485	bout	bout		
29486	d	d		
29487	’	’		
29488	un	un		
29489	bâton	bâton		
29490	.	.		
29491	)	)		
29492	Ô	Ô		
29493	bian	bian		
29494	,	,		
29495	comme	comme		
29496	dit	dit		
29497	Pilatre	Pilatre		
29498	,	,		
29499	«	«		
29500	quod	quod		
29501	scrisi	scrisi		
29502	,	,		
29503	quod	quod		
29504	scrisi	scrisi		
29505	»	»		
29506	,	,		
29507	n	n		
29508	’	’		
29509	importe	importe		
29510	,	,		
29511	n	n		
29512	’	’		
29513	importe	importe		
29514	,	,		
29515	ce	ce		
29516	nianmoins	nianmoins		
29517	,	,		
29518	tanquia	tanquia		
29519	,	,		
29520	qu	qu		
29521	’	’		
29522	odon	odon		
29523	comme	comme		
29524	dit	dit		
29525	l	l		
29526	’	’		
29527	autre	autre		
29528	,	,		
29529	vela	vela		
29530	eune	eune		
29531	petite	petite		
29532	douceur	douceur		
29533	que	que		
29534	notre	notre		
29535	Mère	Mère		
29536	-	-		
29537	grand	grand		
29538	vous	vous		
29539	envoie	envoie		
29540	.	.		
29541	Granger	Granger		
29542	Va	Va		
29543	,	,		
29544	cher	cher		
29545	ami	ami		
29546	,	,		
29547	je	je		
29548	ne	ne		
29549	suis	suis		
29550	pas	pas		
29551	Jurisconsulte	Jurisconsulte		
29552	mercenaire	mercenaire		
29553	.	.		
29554	Gareau	Gareau		
29555	Là	Là		
29556	,	,		
29557	là	là		
29558	,	,		
29559	prenez	prenez		
29560	tréjours	tréjours		
29561	;	;		
29562	vaut	vaut		
29563	mieux	mieux		
29564	un	un		
29565	tian	tian		
29566	,	,		
29567	que	que		
29568	deux	deux		
29569	tu	tu		
29570	l	l		
29571	’	’		
29572	auras	auras		
29573	.	.		
29574	Granger	Granger		
29575	Je	Je		
29576	te	te		
29577	dis	dis		
29578	encore	encore		
29579	un	un		
29580	coup	coup		
29581	que	que		
29582	je	je		
29583	te	te		
29584	remercie	remercie		
29585	.	.		
29586	Gareau	Gareau		
29587	Prenez	Prenez		
29588	,	,		
29589	vous	vous		
29590	dis	dis		
29591	-	-		
29592	je	je		
29593	,	,		
29594	vous	vous		
29595	ne	ne		
29596	savez	savez		
29597	pas	pas		
29598	qui	qui		
29599	vous	vous		
29600	prendra	prendra		
29601	.	.		
29602	Granger	Granger		
29603	Hé	Hé		
29604	fi	fi		
29605	!	!		
29606	Champêtre	Champêtre		
29607	Hétérogène	Hétérogène		
29608	,	,		
29609	prends	prends		
29610	-	-		
29611	tu	tu		
29612	mes	mes		
29613	vêtements	vêtements		
29614	pour	pour		
29615	la	la		
29616	marmite	marmite		
29617	de	de		
29618	ta	ta		
29619	maison	maison		
29620	?	?		
29621	Gareau	Gareau		
29622	Ho	Ho		
29623	,	,		
29624	ho	ho		
29625	,	,		
29626	tredinse	tredinse		
29627	,	,		
29628	il	il		
29629	ne	ne		
29630	sera	sera		
29631	pas	pas		
29632	dit	dit		
29633	que	que		
29634	j	j		
29635	’	’		
29636	usions	usions		
29637	d	d		
29638	’	’		
29639	obliviance	obliviance		
29640	;	;		
29641	cor	cor		
29642	que	que		
29643	je	je		
29644	siomes	siomes		
29645	petits	petits		
29646	,	,		
29647	je	je		
29648	ne	ne		
29649	sommes	sommes		
29650	pas	pas		
29651	vilains	vilains		
29652	.	.		
29653	Granger	Granger		
29654	Veux	Veux		
29655	-	-		
29656	tu	tu		
29657	donc	donc		
29658	me	me		
29659	diffamer	diffamer		
29660	«	«		
29661	a	a		
29662	capite	capite		
29663	ad	ad		
29664	calcem	calcem		
29665	»	»		
29666	?	?		
29667	Gareau	Gareau		
29668	Bonnefy	Bonnefy		
29669	,	,		
29670	vous	vous		
29671	le	le		
29672	prendrais	prendrais		
29673	.	.		
29674	Je	Je		
29675	sais	sais		
29676	bien	bien		
29677	,	,		
29678	comme	comme		
29679	dit	dit		
29680	l	l		
29681	’	’		
29682	autre	autre		
29683	,	,		
29684	que	que		
29685	je	je		
29686	ne	ne		
29687	sis	sis		
29688	pas	pas		
29689	digne	digne		
29690	d	d		
29691	’	’		
29692	être	être		
29693	capabe	capabe		
29694	;	;		
29695	mais	mais		
29696	stampandant	stampandant		
29697	oui	oui		
29698	n	n		
29699	’	’		
29700	y	y		
29701	a	a		
29702	rian	rian		
29703	qui	qui		
29704	ressembe	ressembe		
29705	si	si		
29706	bien	bien		
29707	à	à		
29708	eun	eun		
29709	chat	chat		
29710	qu	qu		
29711	’	’		
29712	eune	eune		
29713	chate	chate		
29714	.	.		
29715	Bonnefy	Bonnefy		
29716	,	,		
29717	vous	vous		
29718	le	le		
29719	prendrais	prendrais		
29720	da	da		
29721	,	,		
29722	car	car		
29723	on	on		
29724	me	me		
29725	huiret	huiret		
29726	;	;		
29727	et	et		
29728	pis	pis		
29729	,	,		
29730	vous	vous		
29731	en	en		
29732	garderiais	garderiais		
29733	de	de		
29734	la	la		
29735	rancœur	rancœur		
29736	encontre	encontre		
29737	moi	moi		
29738	.	.		
29739	Granger	Granger		
29740	Ô	Ô		
29741	vénérable	vénérable		
29742	confrère	confrère		
29743	de	de		
29744	Pan	Pan		
29745	,	,		
29746	des	des		
29747	Faunes	Faunes		
29748	,	,		
29749	des	des		
29750	Sylvains	Sylvains		
29751	,	,		
29752	des	des		
29753	Satyres	Satyres		
29754	et	et		
29755	des	des		
29756	Dryades	Dryades		
29757	,	,		
29758	cesse	cesse		
29759	enfin	enfin		
29760	par	par		
29761	un	un		
29762	excès	excès		
29763	de	de		
29764	bonne	bonne		
29765	volonté	volonté		
29766	,	,		
29767	de	de		
29768	diffamer	diffamer		
29769	mes	mes		
29770	ornements	ornements		
29771	,	,		
29772	et	et		
29773	je	je		
29774	te	te		
29775	permets	permets		
29776	,	,		
29777	par	par		
29778	rémunération	rémunération		
29779	,	,		
29780	de	de		
29781	rester	rester		
29782	spectateur	spectateur		
29783	d	d		
29784	’	’		
29785	une	une		
29786	invention	invention		
29787	Théâtrale	Théâtrale		
29788	,	,		
29789	la	la		
29790	plus	plus		
29791	hilarieuse	hilarieuse		
29792	du	du		
29793	monde	monde		
29794	.	.		
29795	Châteaufort	Châteaufort		
29796	J	J		
29797	’	’		
29798	y	y		
29799	entre	entre		
29800	aussi	aussi		
29801	,	,		
29802	et	et		
29803	pour	pour		
29804	récompense	récompense		
29805	,	,		
29806	je	je		
29807	te	te		
29808	permets	permets		
29809	,	,		
29810	en	en		
29811	cas	cas		
29812	d	d		
29813	’	’		
29814	alarme	alarme		
29815	,	,		
29816	de	de		
29817	te	te		
29818	mettre	mettre		
29819	à	à		
29820	couvert	couvert		
29821	sous	sous		
29822	le	le		
29823	bouclier	bouclier		
29824	impénétrable	impénétrable		
29825	de	de		
29826	mon	mon		
29827	terrible	terrible		
29828	nom	nom		
29829	.	.		
29830	Granger	Granger		
29831	J	J		
29832	’	’		
29833	en	en		
29834	suis	suis		
29835	d	d		
29836	’	’		
29837	accord	accord		
29838	,	,		
29839	car	car		
29840	que	que		
29841	saurait	saurait		
29842	refuser	refuser		
29843	un	un		
29844	mari	mari		
29845	le	le		
29846	jour	jour		
29847	de	de		
29848	ses	ses		
29849	noces	noces		
29850	?	?		
29851	Paquier	Paquier		
29852	,	,		
29853	à	à		
29854	Châteaufort	Châteaufort		
29855	.	.		
29856	Mais	Mais		
29857	,	,		
29858	Monsieur	Monsieur		
29859	,	,		
29860	je	je		
29861	voudrais	voudrais		
29862	bien	bien		
29863	savoir	savoir		
29864	qui	qui		
29865	vous	vous		
29866	êtes	êtes		
29867	,	,		
29868	vous	vous		
29869	qui	qui		
29870	vouliez	vouliez		
29871	entrer	entrer		
29872	.	.		
29873	Châteaufort	Châteaufort		
29874	Je	Je		
29875	suis	suis		
29876	le	le		
29877	Fils	Fils		
29878	du	du		
29879	Tonnerre	Tonnerre		
29880	;	;		
29881	le	le		
29882	Frère	Frère		
29883	aîné	aîné		
29884	de	de		
29885	la	la		
29886	Foudre	Foudre		
29887	;	;		
29888	le	le		
29889	Cousin	Cousin		
29890	de	de		
29891	l	l		
29892	’	’		
29893	Éclair	Éclair		
29894	;	;		
29895	l	l		
29896	’	’		
29897	Oncle	Oncle		
29898	du	du		
29899	Tintamarre	Tintamarre		
29900	;	;		
29901	le	le		
29902	Neveu	Neveu		
29903	de	de		
29904	Caron	Caron		
29905	;	;		
29906	le	le		
29907	gendre	gendre		
29908	des	des		
29909	Furies	Furies		
29910	;	;		
29911	le	le		
29912	Mari	Mari		
29913	de	de		
29914	la	la		
29915	Parque	Parque		
29916	;	;		
29917	le	le		
29918	Ruffien	Ruffien		
29919	de	de		
29920	la	la		
29921	Mort	Mort		
29922	;	;		
29923	le	le		
29924	Père	Père		
29925	,	,		
29926	l	l		
29927	’	’		
29928	Ancêtre	Ancêtre		
29929	et	et		
29930	le	le		
29931	Bisaïeul	Bisaïeul		
29932	des	des		
29933	Éclaircissements	Éclaircissements		
29934	.	.		
29935	Paquier	Paquier		
29936	Voyez	Voyez		
29937	si	si		
29938	j	j		
29939	’	’		
29940	avais	avais		
29941	tort	tort		
29942	de	de		
29943	lui	lui		
29944	refuser	refuser		
29945	l	l		
29946	’	’		
29947	entrée	entrée		
29948	.	.		
29949	Comment	Comment		
29950	un	un		
29951	si	si		
29952	grand	grand		
29953	homme	homme		
29954	pourrait	pourrait		
29955	-	-		
29956	il	il		
29957	passer	passer		
29958	par	par		
29959	une	une		
29960	si	si		
29961	petite	petite		
29962	porte	porte		
29963	?	?		
29964	Monsieur	Monsieur		
29965	,	,		
29966	on	on		
29967	vous	vous		
29968	souffre	souffre		
29969	,	,		
29970	à	à		
29971	condition	condition		
29972	que	que		
29973	vous	vous		
29974	laisserez	laisserez		
29975	vos	vos		
29976	parents	parents		
29977	à	à		
29978	la	la		
29979	porte	porte		
29980	,	,		
29981	car	car		
29982	avec	avec		
29983	le	le		
29984	Bruit	Bruit		
29985	,	,		
29986	le	le		
29987	Tonnerre	Tonnerre		
29988	et	et		
29989	le	le		
29990	Tintamarre	Tintamarre		
29991	,	,		
29992	on	on		
29993	ne	ne		
29994	pourrait	pourrait		
29995	rien	rien		
29996	entendre	entendre		
29997	.	.		
29998	Châteaufort	Châteaufort		
29999	Garde	Garde		
30000	-	-		
30001	toi	toi		
30002	bien	bien		
30003	une	une		
30004	autre	autre		
30005	fois	fois		
30006	de	de		
30007	te	te		
30008	méprendre	méprendre		
30009	.	.		
30010	D	D		
30011	’	’		
30012	abord	abord		
30013	que	que		
30014	quelqu	quelqu		
30015	’	’		
30016	un	un		
30017	viendra	viendra		
30018	s	s		
30019	’	’		
30020	offrir	offrir		
30021	,	,		
30022	demande	demande		
30023	-	-		
30024	lui	lui		
30025	son	son		
30026	nom	nom		
30027	,	,		
30028	car	car		
30029	s	s		
30030	’	’		
30031	il	il		
30032	s	s		
30033	’	’		
30034	appelle	appelle		
30035	la	la		
30036	Montagne	Montagne		
30037	,	,		
30038	la	la		
30039	Tour	Tour		
30040	,	,		
30041	la	la		
30042	Roche	Roche		
30043	,	,		
30044	la	la		
30045	Butte	Butte		
30046	,	,		
30047	Fortchasteau	Fortchasteau		
30048	,	,		
30049	Châteaufort	Châteaufort		
30050	ou	ou		
30051	de	de		
30052	quelqu	quelqu		
30053	’	’		
30054	autre	autre		
30055	titre	titre		
30056	inébranlable	inébranlable		
30057	,	,		
30058	tu	tu		
30059	peux	peux		
30060	t	t		
30061	’	’		
30062	assurer	assurer		
30063	que	que		
30064	c	c		
30065	’	’		
30066	est	est		
30067	moi	moi		
30068	.	.		
30069	Paquier	Paquier		
30070	Vous	Vous		
30071	portez	portez		
30072	plusieurs	plusieurs		
30073	Noms	Noms		
30074	,	,		
30075	pour	pour		
30076	ce	ce		
30077	que	que		
30078	vous	vous		
30079	avez	avez		
30080	plusieurs	plusieurs		
30081	pères	pères		
30082	.	.		
30083	(	(		
30084	Ils	Ils		
30085	entrent	entrent		
30086	.	.		
30087	)	)		
30088	Scène	Scène		
30089	10	10		
30090	Corbineli	Corbineli		
30091	,	,		
30092	Granger	Granger		
30093	,	,		
30094	Châteaufort	Châteaufort		
30095	,	,		
30096	Paquier	Paquier		
30097	,	,		
30098	Gareau	Gareau		
30099	,	,		
30100	La	La		
30101	Tremblaye	Tremblaye		
30102	,	,		
30103	Granger	Granger		
30104	le	le		
30105	jeune	jeune		
30106	,	,		
30107	Manon	Manon		
30108	,	,		
30109	Genevote	Genevote		
30110	.	.		
30111	Corbineli	Corbineli		
30112	,	,		
30113	à	à		
30114	Granger	Granger		
30115	.	.		
30116	Toutes	Toutes		
30117	choses	choses		
30118	sont	sont		
30119	prêtes	prêtes		
30120	:	:		
30121	faites	faites		
30122	seulement	seulement		
30123	apporter	apporter		
30124	un	un		
30125	siège	siège		
30126	,	,		
30127	et	et		
30128	vous	vous		
30129	y	y		
30130	colloquez	colloquez		
30131	,	,		
30132	car	car		
30133	vous	vous		
30134	avez	avez		
30135	à	à		
30136	paraître	paraître		
30137	pendant	pendant		
30138	toute	toute		
30139	la	la		
30140	Pièce	Pièce		
30141	.	.		
30142	Paquier	Paquier		
30143	,	,		
30144	à	à		
30145	Châteaufort	Châteaufort		
30146	.	.		
30147	Pour	Pour		
30148	vous	vous		
30149	,	,		
30150	ô	ô		
30151	Seigneur	Seigneur		
30152	de	de		
30153	vaste	vaste		
30154	Étendue	Étendue		
30155	,	,		
30156	plongez	plongez		
30157	-	-		
30158	vous	vous		
30159	dans	dans		
30160	celle	celle		
30161	-	-		
30162	ci	ci		
30163	;	;		
30164	mais	mais		
30165	gardez	gardez		
30166	d	d		
30167	’	’		
30168	ébouler	ébouler		
30169	sur	sur		
30170	la	la		
30171	compagnie	compagnie		
30172	,	,		
30173	car	car		
30174	nos	nos		
30175	reins	reins		
30176	ne	ne		
30177	sont	sont		
30178	pas	pas		
30179	à	à		
30180	l	l		
30181	’	’		
30182	épreuve	épreuve		
30183	des	des		
30184	Pierres	Pierres		
30185	,	,		
30186	des	des		
30187	Montagnes	Montagnes		
30188	,	,		
30189	des	des		
30190	Tours	Tours		
30191	,	,		
30192	des	des		
30193	Rochers	Rochers		
30194	,	,		
30195	des	des		
30196	Buttes	Buttes		
30197	et	et		
30198	des	des		
30199	Châteaux	Châteaux		
30200	.	.		
30201	Granger	Granger		
30202	Ça	Ça		
30203	donc	donc		
30204	que	que		
30205	chacun	chacun		
30206	s	s		
30207	’	’		
30208	habille	habille		
30209	.	.		
30210	Hé	Hé		
30211	quoi	quoi		
30212	!	!		
30213	Je	Je		
30214	ne	ne		
30215	vois	vois		
30216	point	point		
30217	de	de		
30218	préparatifs	préparatifs		
30219	?	?		
30220	Où	Où		
30221	sont	sont		
30222	donc	donc		
30223	les	les		
30224	masques	masques		
30225	des	des		
30226	Satyres	Satyres		
30227	?	?		
30228	Les	Les		
30229	chapelets	chapelets		
30230	et	et		
30231	les	les		
30232	barbes	barbes		
30233	d	d		
30234	’	’		
30235	Hermites	Hermites		
30236	?	?		
30237	Les	Les		
30238	trousses	trousses		
30239	des	des		
30240	Cupidons	Cupidons		
30241	?	?		
30242	Les	Les		
30243	flambeaux	flambeaux		
30244	poiraisins	poiraisins		
30245	,	,		
30246	des	des		
30247	Furies	Furies		
30248	?	?		
30249	Je	Je		
30250	ne	ne		
30251	vois	vois		
30252	rien	rien		
30253	de	de		
30254	tout	tout		
30255	cela	cela		
30256	.	.		
30257	Genevote	Genevote		
30258	Notre	Notre		
30259	action	action		
30260	n	n		
30261	’	’		
30262	a	a		
30263	pas	pas		
30264	besoin	besoin		
30265	de	de		
30266	toutes	toutes		
30267	ces	ces		
30268	simagrées	simagrées		
30269	.	.		
30270	Comme	Comme		
30271	ce	ce		
30272	n	n		
30273	’	’		
30274	est	est		
30275	pas	pas		
30276	une	une		
30277	fiction	fiction		
30278	,	,		
30279	nous	nous		
30280	n	n		
30281	’	’		
30282	y	y		
30283	mêlons	mêlons		
30284	rien	rien		
30285	de	de		
30286	feint	feint		
30287	;	;		
30288	nous	nous		
30289	ne	ne		
30290	changeons	changeons		
30291	point	point		
30292	d	d		
30293	’	’		
30294	habits	habits		
30295	.	.		
30296	Cette	Cette		
30297	place	place		
30298	nous	nous		
30299	servira	servira		
30300	de	de		
30301	Théâtre	Théâtre		
30302	;	;		
30303	et	et		
30304	vous	vous		
30305	verrez	verrez		
30306	toutefois	toutefois		
30307	que	que		
30308	la	la		
30309	Comédie	Comédie		
30310	n	n		
30311	’	’		
30312	en	en		
30313	sera	sera		
30314	pas	pas		
30315	moins	moins		
30316	divertissante	divertissante		
30317	.	.		
30318	Granger	Granger		
30319	Je	Je		
30320	conduis	conduis		
30321	la	la		
30322	ficelle	ficelle		
30323	de	de		
30324	mes	mes		
30325	désirs	désirs		
30326	au	au		
30327	niveau	niveau		
30328	de	de		
30329	votre	votre		
30330	volonté	volonté		
30331	.	.		
30332	Mais	Mais		
30333	déjà	déjà		
30334	le	le		
30335	feu	feu		
30336	des	des		
30337	gueux	gueux		
30338	fait	fait		
30339	place	place		
30340	à	à		
30341	nos	nos		
30342	chandelles	chandelles		
30343	.	.		
30344	Ça	Ça		
30345	,	,		
30346	qui	qui		
30347	de	de		
30348	vous	vous		
30349	le	le		
30350	premier	premier		
30351	estropiera	estropiera		
30352	le	le		
30353	silence	silence		
30354	?	?		
30355	(	(		
30356	Commencement	Commencement		
30357	de	de		
30358	la	la		
30359	Pièce	Pièce		
30360	.	.		
30361	)	)		
30362	Genevote	Genevote		
30363	Enfin	Enfin		
30364	,	,		
30365	qu	qu		
30366	’	’		
30367	est	est		
30368	devenu	devenu		
30369	mon	mon		
30370	Serviteur	Serviteur		
30371	?	?		
30372	Granger	Granger		
30373	le	le		
30374	jeune	jeune		
30375	Il	Il		
30376	est	est		
30377	si	si		
30378	bien	bien		
30379	perdu	perdu		
30380	,	,		
30381	qu	qu		
30382	’	’		
30383	il	il		
30384	ne	ne		
30385	souhaite	souhaite		
30386	pas	pas		
30387	de	de		
30388	se	se		
30389	retrouver	retrouver		
30390	.	.		
30391	Genevote	Genevote		
30392	Je	Je		
30393	n	n		
30394	’	’		
30395	ai	ai		
30396	point	point		
30397	encore	encore		
30398	su	su		
30399	le	le		
30400	lieu	lieu		
30401	ni	ni		
30402	le	le		
30403	temps	temps		
30404	où	où		
30405	commença	commença		
30406	votre	votre		
30407	passion	passion		
30408	.	.		
30409	Granger	Granger		
30410	le	le		
30411	jeune	jeune		
30412	Hélas	Hélas		
30413	!	!		
30414	ce	ce		
30415	fut	fut		
30416	aux	aux		
30417	Carmes	Carmes		
30418	,	,		
30419	un	un		
30420	jour	jour		
30421	que	que		
30422	vous	vous		
30423	étiez	étiez		
30424	au	au		
